,tweet_id,location
71,1233154546559586307,"[('london', 'ctc'), ('italy', 'con'), ('uk', 'con'), ('wuhan', 'ctc')]"
72,1233154443148959746,[]
73,1233154395061223425,"[('us', 'con')]"
74,1233154361141932032,[]
75,1233154432826793988,[]
76,1233154941969031169,[]
77,1233154414996840448,"[('u.s.', 'con')]"
78,1233154366112239618,"[('china', 'con')]"
79,1233154431493033984,[]
80,1233154943072309250,[]
81,1233154384478994432,[]
82,1233154918502019079,[]
83,1233154512396918784,"[('netherlands', 'con')]"
84,1233154348651147264,"[('california', 'sta'), ('us', 'con')]"
85,1233156035726249984,"[('club hotel', 'lan')]"
86,1233154365210406917,[]
87,1233154580260806657,[]
88,1233155932760297472,[]
89,1233154328711528448,"[('world', 'oth')]"
90,1233154493375750147,[]
91,1233154363192958978,"[('us', 'con')]"
92,1233154500862496768,[]
93,1233155914766512128,[]
94,1233155010537705472,"[('world', 'oth')]"
95,1233155075104702467,[]
96,1233154549789097992,"[('italy', 'con'), ('lombardia', 'reg')]"
97,1233154342305325058,[]
98,1233154462903963648,[]
99,1233156029963292679,"[('iran', 'con'), ('kamkar hospital', 'lan'), ('qom', 'ctc'), ('iran', 'con')]"
100,1233155891396042752,"[('northern ireland', 'con')]"
101,1233154386467196929,[]
102,1233155908290609152,[]
103,1233154488942432260,"[('georgia', 'sta'), ('iran', 'con')]"
104,1233154444096942081,[]
105,1233154491983257600,[]
106,1233154451319422976,[]
107,1233154341328084993,[]
108,1233155943535435776,[]
109,1233155983955894273,[]
110,1233154353294434304,[]
111,1233154396973883392,[]
112,1233156044945313794,[]
113,1233155945066307584,[]
114,1233155075633221637,[]
115,1233154938227658752,[]
116,1233154531417944066,[]
117,1233154432575004674,[]
118,1233154430951882754,[]
119,1233154997791141896,"[('china', 'con'), ('china', 'con'), ('nigeria', 'con')]"
120,1233154395115851776,"[('iran', 'con'), ('pakistan', 'con')]"
121,1233154391152222208,"[('spain', 'con'), ('castilla y le n', 'reg'), ('valencia', 'ctc'), ('barcelona', 'ctc'), ('madrid', 'ctc'), ('spain', 'con')]"
122,1233155965584801792,[]
123,1233154927821647872,[]
124,1233154332238868480,[]
125,1233156010593996801,"[('netherlands', 'con')]"
126,1233154350861520896,"[('india', 'con')]"
127,1233154474816016387,"[('epfl digital epidemiology laboratory', 'lan')]"
128,1233154326715129856,[]
129,1233155058205962240,[]
130,1233154900168761345,[]
131,1233154340812185604,[]
132,1233155068699873280,[]
133,1233156038087585793,[]
134,1233155009078071296,[]
135,1233156003396452354,[]
136,1233154457120100352,"[('wuhan', 'ctc')]"
137,1233154408843808768,[]
138,1233154471523311616,"[('iran', 'con'), ('italy', 'con'), ('japan', 'con'), ('south korea', 'con'), ('china', 'con')]"
139,1233154958431805440,[]
140,1233154537378193409,[]
141,1233154505023332353,"[('russia', 'con'), ('america', 'con'), ('white house', 'lan'), ('nyc', 'ctc')]"
142,1233156001093824512,[]
143,1233155902800138240,[]
144,1233154377499783174,[]
145,1233154935329415168,"[('solano', 'ctc'), ('california', 'sta'), ('solano', 'ctc')]"
146,1233155869564518400,[]
147,1233154978539286530,[]
148,1233155882688667649,"[('u.s.', 'con')]"
149,1233154557301133312,[]
150,1233155063343984641,[]
151,1233155991123853312,"[('us', 'con'), ('hospitals', 'lan'), ('hospitals', 'lan')]"
152,1233154501260955648,[]
153,1233154386248888321,"[('south korea', 'con')]"
154,1233154348831649792,"[('india', 'con'), ('usa', 'con')]"
155,1233154995958120449,[]
156,1233154488623489026,[]
157,1233156010950311936,"[('us', 'con')]"
158,1233154983022878720,[]
159,1233156009461473280,[]
160,1233154961816551430,[]
161,1233154484383055872,[]
162,1233156042328068097,[]
163,1233154943512727553,[]
164,1233155019874226176,[]
165,1233154431027470342,"[('ri', 'sta')]"
166,1233155020964716549,"[('indiana', 'sta'), ('u.s.', 'con')]"
167,1233154522278715392,[]
168,1233154358751244290,[]
169,1233156002868015104,"[('iran', 'con')]"
170,1233155906826833922,"[('wuhan', 'ctc')]"
171,1233155050920456192,"[('africa', 'reg')]"
172,1233155060957356033,[]
173,1233154933010112513,[]
174,1233154904442556416,"[('california', 'sta'), ('u.s', 'con')]"
175,1233155886811578369,[]
176,1233154486878777344,[]
177,1233154401004642304,"[('milan', 'ctc'), ('portugal', 'con'), ('miami', 'ctc'), ('lombardy', 'sta'), ('miami', 'ctc'), ('italy', 'con')]"
178,1233155906399035393,"[('china', 'con')]"
179,1233154311254925314,"[('messina', 'ctc')]"
180,1233154405714841602,"[('japan', 'con')]"
181,1233154391454162946,[]
182,1233155029059678208,[]
183,1233154956317859841,"[('italy', 'con'), ('milan', 'ctc')]"
184,1233154329030414336,[]
185,1233154914911694850,[]
186,1233155931153879043,"[('iran', 'con'), ('iran', 'con')]"
187,1233156011315298305,[]
188,1233155968361467904,[]
189,1233155959146602497,"[('china', 'con')]"
190,1233154426367545345,[]
191,1233154460609695744,[]
192,1233154339973275651,"[('wuhan', 'ctc'), ('wuhan', 'ctc')]"
193,1233154344675168256,[]
194,1233154889599070208,"[('wuhan', 'ctc'), ('wuhan', 'ctc')]"
195,1233155960845111296,[]
196,1233154455052455941,"[('usa', 'con'), ('usa', 'con')]"
197,1233156026934976513,"[('italy', 'con')]"
198,1233154409548451840,[]
199,1233156024279818240,"[('california', 'sta')]"
200,1233155035908825089,"[('iowa', 'sta')]"
201,1233154325637103616,[]
202,1233155873058349058,[]
203,1233154923568730113,"[('asia', 'reg'), ('europe', 'reg'), ('middle east', 'reg'), ('sub sahara africa', 'reg')]"
204,1233154444268687361,[]
205,1233155066355384326,"[('israel', 'con')]"
206,1233154466674888705,[]
207,1233154387134033920,[]
208,1233154503517536256,[]
209,1233154525923463168,[]
210,1233154528297603073,[]
211,1233154466347655168,"[('us', 'con'), ('china', 'con')]"
212,1233155063461359617,[]
213,1233155021400707072,"[('ukraine', 'con')]"
214,1233154489936379905,"[('australia', 'con')]"
215,1233155049859117056,"[('south korea', 'con'), ('china', 'con'), ('italy', 'con'), ('iran', 'con'), ('japan', 'con'), ('kuwait', 'con'), ('germany', 'con'), ('france', 'con'), ('spain', 'con'), ('united arab emirates', 'con')]"
216,1233154912730701825,[]
217,1233155076446937088,"[('iran', 'con')]"
218,1233155971876360199,[]
219,1233154386404270082,"[('california', 'sta'), ('china', 'con')]"
220,1233154373179625473,[]
221,1233155936694521857,[]
222,1233154910356676608,[]
223,1233154329818943488,[]
224,1233156017677991936,[]
225,1233154469313032192,[]
226,1233154523591565317,"[('restaurant', 'lan')]"
227,1233154423288930306,[]
228,1233154336190029824,[]
229,1233155949394677760,"[('china', 'con'), ('shanghai', 'ctc')]"
230,1233154426925469697,[]
231,1233155995666350081,[]
232,1233155884353757184,[]
233,1233154510933102592,"[('italy', 'con')]"
234,1233154481354891264,[]
235,1233154352216510466,"[('wuhan', 'ctc')]"
236,1233155984249491456,[]
237,1233154576255049728,[]
238,1233154938118791168,"[('france', 'con'), ('egypt', 'con')]"
239,1233154366665707520,"[('south korea', 'con'), ('han river', 'oth')]"
240,1233154953797128192,[]
241,1233154412131934208,"[('europe', 'reg'), ('turkey', 'con'), ('europe', 'reg'), ('syria', 'con'), ('europe', 'reg')]"
242,1233154363587252225,[]
243,1233155073636696066,"[('home', 'lan')]"
244,1233154889255133184,"[('iran', 'con')]"
245,1233154439202009089,"[('us', 'con')]"
246,1233154342426959874,[]
247,1233154430159216641,[]
248,1233154416297021440,[]
249,1233155064602251274,"[('white house', 'lan')]"
250,1233154931978203138,"[('america', 'con'), ('china', 'con')]"
251,1233154361980784641,[]
252,1233155956441260032,"[('white house', 'lan')]"
253,1233154927997878272,[]
254,1233154328313004032,"[('uc davis med center', 'lan')]"
255,1233154470336483331,[]
256,1233155058591657984,"[('u.s.', 'con')]"
257,1233154341088960512,"[('wuhan', 'ctc')]"
258,1233154327344275459,"[('airports', 'lan'), ('public offices', 'lan'), ('schools', 'lan')]"
259,1233156014813388806,[]
260,1233155962460090369,[]
261,1233154934528512003,"[('wuhan', 'ctc')]"
262,1233154994691424257,[]
263,1233154508865392643,"[('china', 'con')]"
264,1233155877517037570,"[('iran', 'con')]"
265,1233154550460289024,[]
266,1233154567958867970,[]
267,1233154518008958976,[]
268,1233155016917241856,[]
269,1233155958622343168,"[('korea', 'con')]"
270,1233154418285084675,[]
271,1233154535717249025,[]
272,1233154408378224646,[]
273,1233156030185512960,"[('thailand', 'con'), ('wuhan', 'ctc'), ('china', 'con'), ('wuhan', 'ctc'), ('thailand', 'con'), ('world', 'oth')]"
274,1233154890073022471,[]
275,1233154588196270081,"[('northern ireland', 'con')]"
276,1233155014769684480,"[('west hollywood', 'ctc')]"
277,1233156028474118144,[]
278,1233155012739686402,[]
279,1233154536711213056,[]
280,1233155865424879616,[]
281,1233155000370593793,"[('china', 'con')]"
282,1233154547327098881,[]
283,1233154566855643137,"[('pakistan', 'con')]"
284,1233154948122083328,[]
285,1233154383426265095,"[('japan', 'con'), ('hawaii', 'sta'), ('japan', 'con')]"
286,1233154424920514562,[]
287,1233154327520464904,"[('us', 'con')]"
288,1233155041969811459,[]
289,1233155983913967618,[]
290,1233154354292645891,[]
291,1233154423993466880,[]
292,1233154464921587714,[]
293,1233154315516334090,[]
294,1233154555627626496,"[('indiana', 'sta')]"
295,1233155963680690182,"[('brasil', 'con')]"
296,1233154888315658241,[]
297,1233155903882313728,[]
298,1233154539257155585,[]
299,1233154980799926272,[]
300,1233154581598744577,"[('united states', 'con')]"
301,1233154358726057985,[]
302,1233154403194097664,"[('cozumel', 'ctc')]"
303,1233154385645101056,"[('south korea', 'con'), ('china', 'con')]"
304,1233154969794162689,[]
305,1233154311233908737,"[('america', 'con')]"
306,1233155989127475203,[]
307,1233154551890554880,[]
308,1233154346222788615,[]
309,1233155912946286594,[]
310,1233154932884279296,[]
311,1233155989202984961,[]
312,1233154902299295745,"[('egypt', 'con')]"
313,1233156048556449793,[]
314,1233154334449373189,[]
315,1233155877068320768,[]
316,1233154427672023041,[]
317,1233154339419586560,[]
318,1233155882399272970,[]
319,1233154473314279424,[]
320,1233154966728200192,"[('u.s', 'con')]"
321,1233156019985027074,[]
322,1233156017426509829,"[('shincheonji church of jesus', 'lan'), ('south korea', 'con')]"
323,1233155959087915019,[]
324,1233156006684844038,[]
325,1233155002476224512,[]
326,1233155884542496768,[]
327,1233154344675160066,"[('boyer ahmad', 'ctc'), ('iran', 'con'), ('china', 'con')]"
328,1233154908427345921,"[('stores', 'lan'), ('ireland', 'con')]"
329,1233155037951676416,[]
330,1233154539659751424,[]
331,1233154450203656194,"[('asia', 'reg')]"
332,1233156028956585984,[]
333,1233156048942456832,[]
334,1233156039182180352,"[('pakistan', 'con')]"
335,1233154359866818560,[]
336,1233154471875637248,[]
337,1233154937594503168,"[('china', 'con')]"
338,1233155949919121408,[]
339,1233156002419265538,[]
340,1233154945991532545,[]
341,1233154471783518212,"[('iran', 'con'), ('iran', 'con'), ('prison', 'lan')]"
342,1233155062517522432,"[('iran', 'con'), ('solano county', 'ctc')]"
343,1233156031301267458,"[('milan', 'ctc')]"
344,1233154958939344899,[]
345,1233155947486470145,"[('iran', 'con')]"
346,1233155986564812801,[]
347,1233154553488519168,[]
348,1233154419245625348,"[('california', 'sta')]"
349,1233154420185030657,[]
350,1233154450992369664,[]
351,1233154468008603648,[]
352,1233155005969989632,[]
353,1233154378162483203,[]
354,1233155056171732992,"[('china', 'con')]"
355,1233155914636627969,[]
356,1233155005428813824,[]
357,1233154475000553472,[]
358,1233154593309196288,"[('u.s.', 'con')]"
359,1233155870852337664,"[('u.s.', 'con'), ('china', 'con')]"
360,1233155883552501761,[]
361,1233154385695272960,[]
362,1233154588599078914,[]
363,1233156044781740035,[]
364,1233155044083720192,[]
365,1233154415609155585,"[('white house', 'lan')]"
366,1233156046404882433,[]
367,1233155989903486980,"[('iraq', 'con'), ('kirkuk', 'ctc'), ('iraq', 'con')]"
368,1233155889064038400,[]
369,1233154547876495366,[]
370,1233156000439558144,[]
371,1233154316510388232,"[('australia', 'con'), ('japan', 'con')]"
372,1233156049319997440,[]
373,1233154938533888001,[]
374,1233155939022319616,[]
375,1233154381442408449,[]
376,1233154468008431618,"[('china', 'con')]"
377,1233154954518581248,[]
378,1233154327709126656,[]
379,1233154983421284355,"[('italy', 'con')]"
380,1233154442045853696,"[('south korea', 'con'), ('china', 'con'), ('china', 'con'), ('south korea', 'con'), ('china', 'con')]"
381,1233154313913917440,[]
382,1233154392431497222,[]
383,1233154530096877569,[]
384,1233155030527594496,"[('china', 'con')]"
385,1233154491823742976,"[('winnipeg', 'ctc')]"
386,1233154445862678530,[]
387,1233154322734747648,[]
388,1233154916648022016,[]
389,1233155888598437888,[]
390,1233154409435222017,"[('china', 'con')]"
391,1233154434001231878,"[('indiana', 'sta')]"
392,1233154449473970178,"[('iran', 'con')]"
393,1233154381220057089,[]
394,1233154414153805824,[]
395,1233155889479053313,"[('losangeles', 'ctc'), ('koreatown', 'ctc')]"
396,1233154962915516417,"[('china', 'con')]"
397,1233155958920142850,"[('geneva', 'ctc')]"
398,1233154432059179009,[]
399,1233154364367224840,"[('ireland', 'con'), ('europe', 'reg'), ('italy', 'con')]"
400,1233155922320666628,"[('california', 'sta')]"
401,1233154385183559680,[]
402,1233154331567935488,[]
403,1233155997255991296,[]
404,1233154334428483587,"[('heathrow', 'lan'), ('milan', 'ctc')]"
405,1233156028717510657,"[('us', 'con')]"
406,1233154920934760448,[]
407,1233154319781855234,[]
408,1233154356431785985,[]
409,1233154556940312576,[]
410,1233154955239993345,"[('italy', 'con'), ('italy', 'con')]"
411,1233155868264407046,[]
412,1233154364023296000,"[('iran', 'con')]"
413,1233154414988451842,[]
414,1233155907548303362,"[('bathroom', 'oth')]"
415,1233154342028529664,[]
416,1233154451935875072,"[('united states', 'con'), ('america', 'con'), ('america', 'con')]"
417,1233155080116768768,"[('nebraska', 'sta')]"
418,1233154540381163520,[]
419,1233154327054651392,[]
420,1233154399285006342,"[('china', 'con')]"
421,1233155966419398658,[]
422,1233154911862480898,[]
423,1233156036099551232,[]
424,1233155901911109633,"[('schools', 'lan')]"
425,1233154387842756608,[]
426,1233154930963169282,[]
427,1233154310697095174,[]
428,1233155952964186112,[]
429,1233155940251291653,[]
430,1233154980921692162,"[('medical center', 'lan'), ('sacramento', 'ctc')]"
431,1233154508190109696,"[('ucdavis hospital', 'lan'), ('masih daneshvari hospital', 'lan')]"
432,1233156047965048835,[]
433,1233155887264673793,[]
434,1233154977637466118,"[('united states', 'con'), ('white house', 'lan')]"
435,1233155042062061569,[]
436,1233154486983544832,"[('white house', 'lan')]"
437,1233155970441863170,[]
438,1233155897976905728,[]
439,1233154454377005056,[]
440,1233154380649713664,[]
441,1233154331211419649,"[('universe', 'oth')]"
442,1233155994307325952,[]
443,1233155882319568896,[]
444,1233154334982049793,[]
445,1233154339155402758,[]
446,1233155024496160768,[]
447,1233154376107249665,[]
448,1233154382339821568,[]
449,1233155048307384321,[]
450,1233154419312623618,"[('united states', 'con')]"
451,1233154316774436865,[]
452,1233154353873260544,[]
453,1233154321497366534,[]
454,1233154339117486081,"[('iran', 'con'), ('iran', 'con')]"
455,1233154590146748416,[]
456,1233154911862390790,[]
457,1233155008343859200,[]
458,1233154541568192513,"[('china', 'con')]"
459,1233154313297580040,[]
460,1233154979344633858,"[('california', 'sta'), ('china', 'con')]"
461,1233155922333229057,[]
462,1233155017407959040,"[('morocco', 'con')]"
463,1233155051654385664,"[('japan', 'con')]"
464,1233154442947489792,[]
465,1233154332545208322,[]
466,1233155044398243840,[]
467,1233154500489367554,[]
468,1233154960935833601,"[('turkey', 'con')]"
469,1233154517639847938,[]
470,1233154525307056136,[]
471,1233155049691516933,[]
472,1233155961562464256,[]
473,1233155994043043843,"[('australian', 'con')]"
474,1233154511834931202,[]
475,1233154992493690887,[]
476,1233154373204750343,[]
477,1233154582093524992,[]
478,1233154400782299140,[]
479,1233154400903806976,"[('china', 'con')]"
480,1233154386693586946,[]
481,1233155959108907009,"[('china', 'con'), ('world', 'oth')]"
482,1233154404368441344,[]
483,1233154561155747848,[]
484,1233154497163210758,[]
485,1233154509368631304,"[('lombardy', 'reg'), ('italy', 'con'), ('lombardy', 'reg')]"
486,1233154312689377284,"[('iran', 'con')]"
487,1233154532357505024,[]
488,1233155943485116417,"[('world', 'oth')]"
489,1233154925917425664,"[('us', 'con')]"
490,1233155015998689287,[]
491,1233154963813085184,"[('northernireland', 'con')]"
492,1233154896846819330,"[('lombardy', 'ctc'), ('lombardy', 'ctc')]"
493,1233154593967792128,"[('italy', 'con')]"
494,1233154404502712329,[]
495,1233154430838726656,[]
496,1233154342254977026,[]
497,1233154967617363973,"[('turkey', 'con')]"
498,1233154576804712449,[]
499,1233154320864071682,[]
500,1233154541677314048,[]
501,1233154974483451905,[]
502,1233154400614572033,"[('iran', 'con')]"
503,1233154924978089984,"[('israel', 'con'), ('iran', 'con')]"
504,1233154329990848518,[]
505,1233154313528193025,[]
506,1233154394981425152,"[('south korea', 'con'), ('iran', 'con')]"
507,1233154968917594114,[]
508,1233154338870177792,[]
509,1233154502469070848,[]
510,1233154580386664450,[]
511,1233154348697387010,[]
512,1233154563504529408,[]
513,1233155987118276608,[]
514,1233156033482285057,[]
515,1233156014431711232,[]
516,1233155899616874497,[]
517,1233154893810196480,[]
518,1233154479706517505,[]
519,1233155055177609217,[]
520,1233154406025252866,[]
521,1233156033117347841,[]
522,1233155887730221063,[]
523,1233154352312918016,[]
524,1233154556709634048,"[('wuhan', 'ctc')]"
525,1233154324995420160,[]
526,1233154376216150017,"[('italy', 'con'), ('florence', 'ctc'), ('italy', 'con')]"
527,1233154341021900800,[]
528,1233155954075734017,"[('ireland', 'con')]"
529,1233154452519112705,"[('ireland', 'con')]"
530,1233154924655128577,"[('world', 'oth')]"
531,1233154320079605762,[]
532,1233154470588092416,[]
533,1233154910407008257,[]
534,1233154999238242305,[]
535,1233154371149582336,"[('state', 'sta'), ('state', 'sta')]"
536,1233155898333433859,[]
537,1233154951305670657,"[('u. s.', 'con')]"
538,1233155951122927622,"[('us', 'con'), ('china', 'con'), ('japan', 'con')]"
539,1233155024114466816,[]
540,1233154590809391109,"[('china', 'con')]"
541,1233154358180638720,"[('charleston , sc', 'ctc')]"
542,1233155053609013248,[]
543,1233154596698234880,[]
544,1233154509238456320,[]
545,1233154347581624326,[]
546,1233155069782020096,[]
547,1233155940700106755,[]
548,1233154361263624192,[]
549,1233154333841264640,"[('usa', 'con'), ('usa', 'con')]"
550,1233155017084936192,"[('syria', 'con')]"
551,1233154493816213504,"[('u.s.', 'con'), ('u.s.', 'con')]"
552,1233155060345004034,"[('wuhan', 'ctc'), ('china', 'con')]"
553,1233154444352794624,"[('korea', 'con')]"
554,1233154425042145282,"[('hospital', 'lan'), ('china', 'con')]"
555,1233154432352882694,"[('indiana', 'sta')]"
556,1233154537541787649,[]
557,1233155928066871296,"[('china', 'con'), ('china', 'con')]"
558,1233155071048921091,[]
559,1233154338123501568,[]
560,1233155006645227520,"[('japan', 'con')]"
561,1233154484773122049,"[('italy', 'con')]"
562,1233155033795043337,[]
563,1233154446881804289,"[('china', 'con')]"
564,1233154577240862720,"[('john hopkins center for health security', 'lan'), ('nigeria', 'con')]"
565,1233154988618264584,"[('us', 'con')]"
566,1233155054498086913,"[('italy', 'con')]"
567,1233155947150938119,"[('africa', 'reg')]"
568,1233154450157490177,[]
569,1233154474975342592,"[('austrian', 'con'), ('iran', 'con'), ('austrian', 'con'), ('iran', 'con')]"
570,1233154450900078592,"[('china', 'con'), ('hubei', 'reg')]"
571,1233154993861152771,[]
572,1233155913302847500,"[('china', 'con')]"
573,1233154370331717632,[]
574,1233154995404640256,[]
575,1233154578494787585,"[('iran', 'con'), ('iran', 'con')]"
576,1233154574564745217,[]
577,1233154583666532352,"[('saudi', 'con')]"
578,1233154966732316672,"[('lombardy', 'reg'), ('lombardy', 'reg')]"
579,1233154939330998272,[]
580,1233154343005827074,[]
581,1233155920529645570,"[('brooklyn', 'ctc')]"
582,1233156042927693824,[]
583,1233155871519256581,[]
584,1233154474790785025,"[('ireland', 'con')]"
585,1233154431660761089,"[('california', 'sta')]"
586,1233155998954741761,[]
587,1233154460907601921,"[('romania', 'con'), ('romania', 'con')]"
588,1233154936222965765,"[('pakistan', 'con')]"
589,1233155963559055361,[]
590,1233154499201699840,"[('japan', 'con'), ('schools', 'lan'), ('saudi arabia', 'con'), ('mecca', 'ctc')]"
591,1233155005433237505,"[('chinese', 'con')]"
592,1233154337028767744,[]
593,1233154913460539392,"[('uk', 'con')]"
594,1233154988026802176,"[('china', 'con')]"
595,1233155918570934273,[]
596,1233154410743844864,"[('california', 'sta')]"
597,1233154586887806976,"[('ohio', 'sta')]"
598,1233154354690940928,"[('usa', 'con')]"
599,1233155978671132674,[]
600,1233154596157083653,[]
601,1233154544290410496,[]
602,1233154989553520640,[]
603,1233154426195582979,[]
604,1233154513718083589,[]
605,1233154498517843968,[]
606,1233154446852534272,[]
607,1233156029631696896,"[('country', 'con')]"
608,1233155933888491526,[]
609,1233154971937447938,"[('us', 'con')]"
610,1233155061380870144,"[('indiana', 'sta')]"
611,1233154479119310849,[]
612,1233155956537798656,"[('us', 'con'), ('us', 'con')]"
613,1233155936463622144,[]
614,1233154901867450383,"[('india', 'con')]"
615,1233154393601531905,[]
616,1233154358360961025,"[('mongolia', 'con'), ('china', 'con'), ('beijing', 'ctc')]"
617,1233154364526747653,"[('u.s.', 'con')]"
618,1233155953488322564,[]
619,1233154918091034629,[]
620,1233155954075668481,"[('milan', 'ctc'), ('milan', 'ctc')]"
621,1233155071451566087,[]
622,1233154981332520960,"[('california', 'sta')]"
623,1233155004472659972,[]
624,1233154385187872770,[]
625,1233155868973293575,[]
626,1233155031395753985,[]
627,1233154471909363713,"[('iran', 'con'), ('china', 'con'), ('iran', 'con'), ('vatican', 'con'), ('schools', 'lan'), ('universities', 'lan')]"
628,1233154891679518720,[]
629,1233155066342903808,[]
630,1233154540653993985,[]
631,1233154501475028993,[]
632,1233154588661993478,"[('china', 'con'), ('china', 'con')]"
633,1233155955774251009,"[('us', 'con'), ('ca', 'sta'), ('bay area', 'reg')]"
634,1233155874857705472,[]
635,1233154543766196229,"[('world', 'oth'), ('china', 'con')]"
636,1233154930078294016,"[('lax', 'lan')]"
637,1233154975280386050,[]
638,1233154993437450240,[]
639,1233154339616759810,[]
640,1233155878607622144,[]
641,1233154393043820547,"[('u.s.', 'con')]"
642,1233155880876556291,[]
643,1233154341026095104,[]
644,1233154576251006977,[]
645,1233154474098606080,[]
646,1233154535155208193,"[('spain', 'con')]"
647,1233154994926424065,[]
648,1233156041841500163,[]
649,1233154309040300033,[]
650,1233155008671166465,[]
651,1233154434802294789,[]
652,1233154439617400832,[]
653,1233154457921179648,"[('taiwan', 'con')]"
654,1233154325192597508,[]
655,1233154309304401920,[]
656,1233154425289572360,"[('indiana', 'sta')]"
657,1233154382092476418,[]
658,1233154374282743808,"[('iran', 'con'), ('tehran', 'ctc'), ('baharlu hospital', 'lan')]"
659,1233154536086241280,"[('iran', 'con')]"
660,1233154341575561216,[]
661,1233154545737326592,"[('china', 'con')]"
662,1233154553647792128,"[('solano county', 'reg')]"
663,1233154451827044353,[]
664,1233154585851641857,[]
665,1233155890691354627,[]
666,1233155885045833731,[]
667,1233154400907980800,[]
668,1233154488694792192,[]
669,1233154391450017793,"[('iran', 'con')]"
670,1233155066032525314,[]
671,1233154378825109505,"[('india', 'con')]"
672,1233154449687793665,[]
673,1233154457338138624,"[('china', 'con')]"
674,1233154571611992064,[]
675,1233154410886434818,"[('pompeii', 'ctc')]"
676,1233155884022259712,[]
677,1233155905837051904,[]
678,1233154387079553026,[]
679,1233154396059512834,[]
680,1233155929496944641,[]
681,1233155002765475840,[]
682,1233154952022851589,"[('kingdom', 'con'), ('italy', 'con'), ('germany', 'con'), ('france', 'con'), ('spain', 'con'), ('austria', 'con'), ('croatia', 'con'), ('switzerland', 'con')]"
683,1233154976039477248,"[('world', 'oth')]"
684,1233154462065332225,"[('california', 'sta'), ('solano county', 'ctc')]"
685,1233154394054647809,"[('china', 'con'), ('china', 'con')]"
686,1233154392846667777,[]
687,1233154543107657729,[]
688,1233155871837954050,[]
689,1233156027631251458,[]
690,1233154983572447233,"[('iran', 'con'), ('urmia', 'ctc'), ('qezel hessar', 'lan'), ('khorramabad', 'ctc')]"
691,1233155973440843776,[]
692,1233156025244512257,[]
693,1233154333279236096,[]
694,1233155922379276289,[]
695,1233154916937416704,"[('us', 'con')]"
696,1233155886648045571,"[('nigeria', 'con')]"
